62077045000,62,"SACO VIEJO","San Antonio"
62077050000,62,"SAN ANTONIO OESTE","San Antonio"
62077060000,62,"SIERRA GRANDE","San Antonio"
62084010000,62,"AGUADA CECILIO","Valcheta"
62084020000,62,"ARROYO LOS BERROS","Valcheta"
62084030000,62,"ARROYO VENTANA","Valcheta"
62084040000,62,"NAHUEL NIYEU","Valcheta"
62084050000,62,"SIERRA PAILEMAN","Valcheta"
62084060000,62,"VALCHETA","Valcheta"
62091010000,62,"AGUADA DE GUERRA","25 de Mayo"
62091020000,62,"CLEMENTE ONELLI","25 de Mayo"
62091030000,62,"COLAN CONUE","25 de Mayo"
62091040000,62,"EL CAIN","25 de Mayo"
62091050000,62,"INGENIERO JACOBACCI","25 de Mayo"
62091060000,62,"LOS MENUCOS","25 de Mayo"
62091070000,62,"MAQUINCHAO","25 de Mayo"
62091080000,62,"MINA SANTA TERESITA","25 de Mayo"
62091090000,62,"PILQUINIYEU","25 de Mayo"
66007010000,66,"APOLINARIO SARAVIA","Anta"
66007020000,66,"CEIBALITO","Anta"
66007030000,66,"CENTRO 25 DE JUNIO","Anta"
66007040000,66,"CORONEL MOLLINEDO","Anta"
66007050000,66,"CORONEL OLLEROS","Anta"
66007060000,66,"EL QUEBRACHAL","Anta"
66007070000,66,"GAONA","Anta"
66007080000,66,"GENERAL PIZARRO","Anta"
66007090000,66,"JOAQUIN V. GONZALEZ","Anta"
66007100000,66,"LAS LAJITAS","Anta"
66007110000,66,"LUIS BURELA","Anta"
66007120000,66,"MACAPILLO","Anta"
66007130000,66,"NUESTRA SEÑORA DE TALAVERA","Anta"
66007140000,66,"PIQUETE CABADO","Anta"
66007150000,66,"RIO DEL VALLE","Anta"
66007160000,66,"TOLLOCHE","Anta"
66014010000,66,"CACHI","Cachi"
66014020000,66,"PAYOGASTA","Cachi"
66021010000,66,"CAFAYATE","Cafayate"
66021020000,66,"TOLOMBOM","Cafayate"
66028010000,66,"ATOCHA","Capital"
66028030001,66,"BARRIO SAN RAFAEL","Capital"
66028030002,66,"LA CIENAGA","Capital"
66028040000,66,"LAS COSTAS","Capital"
66028050000,66,"SALTA","Capital"
66028050001,66,"CC EL TIPAL","Capital"
66028050002,66,"CC LA ALMUDENA","Capital"
66028050003,66,"SALTA","Capital"
66028060000,66,"VILLA SAN LORENZO","Capital"
66035010000,66,"CERRILLOS","Cerrillos"
66035020000,66,"LA MERCED","Cerrillos"
66035030000,66,"SAN AGUSTIN","Cerrillos"
66035040000,66,"VILLA LOS ALAMOS","Cerrillos"
66035040001,66,"BARRIO EL CONGRESO","Cerrillos"
66035040002,66,"BARRIO LAS TUNAS","Cerrillos"
66035040003,66,"BARRIO LOS OLMOS","Cerrillos"
66035040004,66,"BARRIO LOS PINARES","Cerrillos"
66035040005,66,"VILLA LOS ALAMOS","Cerrillos"
66042003000,66,"LA MAROMA","Chicoana"
66042005000,66,"BARRIO LA ROTONDA","Chicoana"
66042007000,66,"BARRIO SANTA TERESITA","Chicoana"
66042010000,66,"CHICOANA","Chicoana"
66042020000,66,"EL CARRIL","Chicoana"
66049010000,66,"CAMPO SANTO","General Güemes"
66049020000,66,"COBOS","General Güemes"
66049030000,66,"EL BORDO","General Güemes"
66049040000,66,"GENERAL GUEMES","General Güemes"
66056010000,66,"AGUARAY","General José de San Martín"
66056020000,66,"CAMPAMENTO VESPUCIO","General José de San Martín"
66056030000,66,"CAMPICHUELO","General José de San Martín"
66056040000,66,"CAMPO DURAN","General José de San Martín"
66056050000,66,"CAPIAZUTI","General José de San Martín"
66056060000,66,"CARBONCITO","General José de San Martín"
66056070000,66,"CORONEL CORNEJO","General José de San Martín"
66056080000,66,"DRAGONES","General José de San Martín"
66056090000,66,"EMBARCACION","General José de San Martín"
66056090001,66,"EMBARCACION","General José de San Martín"
66056090002,66,"MISION TIERRAS FISCALES","General José de San Martín"
66056100000,66,"GENERAL BALLIVIAN","General José de San Martín"
66056110000,66,"GENERAL MOSCONI","General José de San Martín"
66056110001,66,"GENERAL MOSCONI","General José de San Martín"
66056110002,66,"RECAREDO","General José de San Martín"
66056120000,66,"HICKMAN","General José de San Martín"
66056130000,66,"MISION CHAQUEÑA","General José de San Martín"
66056140001,66,"BARRIO EL MILAGRO","General José de San Martín"
66056140002,66,"BARRIO EL JARDIN DE SAN MARTIN","General José de San Martín"
66056140003,66,"MISION EL CRUCE","General José de San Martín"
66056150000,66,"MISION KILOMETRO 6","General José de San Martín"
66056170000,66,"PACARA","General José de San Martín"
66056180000,66,"PADRE LOZANO","General José de San Martín"
66056190000,66,"PIQUIRENDA","General José de San Martín"
66056200000,66,"PROFESOR SALVADOR MAZZA","General José de San Martín"
66056220000,66,"TARTAGAL","General José de San Martín"
66056230000,66,"TOBANTIRENDA","General José de San Martín"
66056240000,66,"TRANQUITAS","General José de San Martín"
66056250000,66,"YACUY","General José de San Martín"
66063010000,66,"GUACHIPAS","Guachipas"
66070010000,66,"IRUYA","Iruya"
66070020000,66,"ISLA DE CAÑAS","Iruya"
66070030000,66,"PUEBLO VIEJO","Iruya"
66077010000,66,"LA CALDERA","La Caldera"
66077020000,66,"VAQUEROS","La Caldera"
66084010000,66,"EL JARDIN","La Candelaria"
66084020000,66,"EL TALA","La Candelaria"
66084030000,66,"LA CANDELARIA","La Candelaria"
66091010000,66,"COBRES","La Poma"
66091020000,66,"LA POMA","La Poma"
66098010000,66,"AMPASCACHI","La Viña"
66098020000,66,"CABRA CORRAL","La Viña"
66098030000,66,"CORONEL MOLDES","La Viña"
66098040000,66,"LA VIÑA","La Viña"
66098050000,66,"TALAPAMPA","La Viña"
66105010000,66,"OLACAPATO","Los Andes"
66105020000,66,"SAN ANTONIO DE LOS COBRES","Los Andes"
66105030000,66,"SANTA ROSA DE LOS PASTOS GRANDES","Los Andes"
66105040000,66,"TOLAR GRANDE","Los Andes"
66112010000,66,"EL GALPON","Metán"
66112020000,66,"EL TUNAL","Metán"
66112030000,66,"LUMBRERAS","Metán"
66112040000,66,"SAN JOSE DE METAN","Metán"
66112050000,66,"METAN VIEJO","Metán"
66112070000,66,"RIO PIEDRAS","Metán"
66112080000,66,"SAN JOSE DE ORQUERA","Metán"
66119010000,66,"LA PUERTA","Molinos"
66119020000,66,"MOLINOS","Molinos"
66119030000,66,"SECLANTAS","Molinos"
66126010000,66,"AGUAS BLANCAS","Orán"
66126020000,66,"COLONIA SANTA ROSA","Orán"
66126020001,66,"COLONIA SANTA ROSA","Orán"
66126020002,66,"LA MISION","Orán"
66126030000,66,"EL TABACAL","Orán"
66126040000,66,"HIPOLITO YRIGOYEN","Orán"
66126060000,66,"PICHANAL","Orán"
66126070000,66,"SAN RAMON DE LA NUEVA ORAN","Orán"
66126080000,66,"URUNDEL","Orán"
66133010000,66,"ALTO DE LA SIERRA","Rivadavia"
66133020000,66,"CAPITAN JUAN PAGE","Rivadavia"
66133030000,66,"CORONEL JUAN SOLA","Rivadavia"
66133035000,66,"HITO 1","Rivadavia"
66133040000,66,"LA UNION","Rivadavia"
66133050000,66,"LOS BLANCOS","Rivadavia"
66133060000,66,"PLUMA DE PATO","Rivadavia"
66133070000,66,"RIVADAVIA","Rivadavia"
66133080000,66,"SANTA MARIA","Rivadavia"
66133090000,66,"SANTA ROSA","Rivadavia"
66133100000,66,"SANTA VICTORIA ESTE","Rivadavia"
66140010000,66,"ANTILLA","Rosario de la Frontera"
66140020000,66,"COPO QUILE","Rosario de la Frontera"
66140030000,66,"EL NARANJO","Rosario de la Frontera"
66140040000,66,"EL POTRERO","Rosario de la Frontera"
66140050000,66,"ROSARIO DE LA FRONTERA","Rosario de la Frontera"
66140060000,66,"SAN FELIPE","Rosario de la Frontera"
66147010000,66,"CAMPO QUIJANO","Rosario de Lerma"
66147015000,66,"LA MERCED DEL ENCON","Rosario de Lerma"
66147020000,66,"LA SILLETA","Rosario de Lerma"
66147030000,66,"ROSARIO DE LERMA","Rosario de Lerma"
66154010000,66,"ANGASTACO","San Carlos"
66154020000,66,"ANIMANA","San Carlos"
66154030000,66,"EL BARRIAL","San Carlos"
66154040000,66,"SAN CARLOS","San Carlos"
66161010000,66,"ACOYTE","Santa Victoria"
66161020000,66,"CAMPO LA CRUZ","Santa Victoria"
66161030000,66,"LOS TOLDOS","Santa Victoria"
66161040000,66,"NAZARENO","Santa Victoria"
66161050000,66,"POSCAYA","Santa Victoria"
66161060000,66,"SAN MARCOS","Santa Victoria"
66161070000,66,"SANTA VICTORIA","Santa Victoria"
70007010000,70,"EL RINCON","Albardón"
70007020001,70,"CAMPO AFUERA","Albardón"
70007020003,70,"VILLA AMPACAMA","Albardón"
70007020004,70,"VILLA GENERAL SAN MARTIN","Albardón"
70014010000,70,"LAS TAPIAS","Angaco"
70014020001,70,"VILLA EL SALVADOR","Angaco"
70014020002,70,"VILLA SEFAIR (TALACASTO)","Angaco"
70021010001,70,"BARREAL","Calingasta"
70021010002,70,"VILLA PITUIL","Calingasta"
70021020000,70,"CALINGASTA","Calingasta"
70021030000,70,"TAMBERIAS","Calingasta"
70028010000,70,"SAN JUAN","Capital"
70035010000,70,"BERMEJO","Caucete"
70035015000,70,"BARRIO JUSTO P. CASTRO IV","Caucete"
70035020000,70,"CAUCETE","Caucete"
70035030000,70,"EL RINCON","Caucete"
70035040001,70,"LAS TALAS","Caucete"
70035040002,70,"LOS MEDANOS","Caucete"
70035050000,70,"MARAYES","Caucete"
70035060000,70,"PIE DE PALO","Caucete"
70035070000,70,"VALLECITO","Caucete"
70035080000,70,"VILLA INDEPENDENCIA","Caucete"
70042010001,70,"CHIMBAS","Chimbas"
70042010002,70,"EL MOGOTE","Chimbas"
70042010003,70,"VILLA PAULA ALBARRACIN","Chimbas"
70049010000,70,"ANGUALASTO","Iglesia"
70049020000,70,"BELLA VISTA","Iglesia"
70049030000,70,"IGLESIA","Iglesia"
70049040000,70,"LAS FLORES","Iglesia"
70049050000,70,"PISMANTA","Iglesia"
70049060000,70,"RODEO","Iglesia"
70049070000,70,"TUDCUM","Iglesia"
70056010000,70,"EL MEDANO","Jáchal"
70056020000,70,"GRAN CHINA","Jáchal"
70056030000,70,"HUACO","Jáchal"
70056040000,70,"MOGNA","Jáchal"
70056050000,70,"NIQUIVIL","Jáchal"
70056060001,70,"EL FISCAL","Jáchal"
70056060002,70,"LA FALDA","Jáchal"
70056060003,70,"PAMPA VIEJA","Jáchal"
70056070000,70,"SAN ISIDRO","Jáchal"
70056080000,70,"SAN JOSE DE JACHAL","Jáchal"
70056090000,70,"TAMBERIAS","Jáchal"
70056100000,70,"VILLA MALVINAS ARGENTINAS","Jáchal"
70056110000,70,"VILLA MERCEDES","Jáchal"
70063020000,70,"COLONIA FIORITO","9 de Julio"
70063030000,70,"LAS CHACRITAS","9 de Julio"
70063040000,70,"9 DE JULIO","9 de Julio"
70070005000,70,"BARRIO MUNICIPAL","Pocito"
70070010000,70,"BARRIO RUTA 40","Pocito"
70070020000,70,"CARPINTERIA","Pocito"
70070025000,70,"LAS PIEDRITAS","Pocito"
70070030000,70,"QUINTO CUARTEL","Pocito"
70070040001,70,"LA RINCONADA","Pocito"
70070040002,70,"VILLA ABERASTAIN","Pocito"
70070050001,70,"VILLA BARBOZA","Pocito"
70070050002,70,"VILLA NACUSI","Pocito"
70070060000,70,"VILLA CENTENARIO","Pocito"
70077010001,70,"EL MEDANITO","Rawson"
70077010002,70,"RAWSON","Rawson"
70077010003,70,"VILLA KRAUSE","Rawson"
70077020000,70,"VILLA BOLAÑOS","Rawson"
70084010000,70,"RIVADAVIA","Rivadavia"
70091010000,70,"BARRIO SADOP","San Martín"
70091020000,70,"DOS ACEQUIAS","San Martín"
70091030000,70,"SAN ISIDRO","San Martín"
70091040000,70,"VILLA EL SALVADOR","San Martín"
70091050000,70,"VILLA DOMINGUITO","San Martín"
70091060000,70,"VILLA DON BOSCO","San Martín"
70091070000,70,"VILLA SAN MARTIN","San Martín"
70098010001,70,"ALTO DE SIERRA","Santa Lucía"
70098010002,70,"COLONIA GUTIERREZ","Santa Lucía"
70098010003,70,"SANTA LUCIA","Santa Lucía"
70105010000,70,"CAÑADA HONDA","Sarmiento"
70105020000,70,"CIENAGUITA","Sarmiento"
70105030000,70,"COLONIA FISCAL","Sarmiento"
70105040000,70,"DIVISADERO","Sarmiento"
70105050000,70,"GUANACACHE","Sarmiento"
70105060000,70,"LAS LAGUNAS","Sarmiento"
70105070000,70,"LOS BERROS","Sarmiento"
70105080000,70,"PEDERNAL","Sarmiento"
70105090000,70,"PUNTA DEL MEDANO","Sarmiento"
70105100000,70,"VILLA MEDIA AGUA","Sarmiento"
70112010000,70,"VILLA IBAÑEZ","Ullum"
70119010000,70,"ASTICA","Valle Fértil"
70119020000,70,"BALDE DEL ROSARIO","Valle Fértil"
70119030000,70,"CHUCUMA","Valle Fértil"
70119040000,70,"LOS BALDECITOS","Valle Fértil"
70119050000,70,"USNO","Valle Fértil"
70119060000,70,"VILLA SAN AGUSTIN","Valle Fértil"
70126010000,70,"EL ENCON","25 de Mayo"
70126020000,70,"TUPELI","25 de Mayo"
70126030001,70,"LA CHIMBERA","25 de Mayo"
70126030002,70,"VILLA BORJAS","25 de Mayo"
70126040000,70,"VILLA EL TANGO","25 de Mayo"
70126050000,70,"VILLA SANTA ROSA","25 de Mayo"
70133010001,70,"VILLA BASILIO NIEVAS","Zonda"
70133010002,70,"VILLA TACU","Zonda"
74007010000,74,"CANDELARIA","Ayacucho"
74007030000,74,"LEANDRO N. ALEM","Ayacucho"
74007040000,74,"LUJAN","Ayacucho"
74007050000,74,"QUINES","Ayacucho"
74007070000,74,"SAN FRANCISCO DEL MONTE DE ORO","Ayacucho"
74014010000,74,"LA CALERA","Belgrano"
74014020000,74,"NOGOLI","Belgrano"
74014030000,74,"VILLA DE LA QUEBRADA","Belgrano"
74014040000,74,"VILLA GENERAL ROCA","Belgrano"
74021010000,74,"CAROLINA","Coronel Pringles"
74021020000,74,"EL TRAPICHE","Coronel Pringles"
74021025000,74,"ESTANCIA GRANDE","Coronel Pringles"
74021030000,74,"FRAGA","Coronel Pringles"
74021040000,74,"LA BAJADA","Coronel Pringles"
74021050000,74,"LA FLORIDA","Coronel Pringles"
74021060000,74,"LA TOMA","Coronel Pringles"
74021070000,74,"RIOCITO","Coronel Pringles"
74021080000,74,"RIO GRANDE","Coronel Pringles"
74021090000,74,"SALADILLO","Coronel Pringles"
74028010000,74,"CONCARAN","Chacabuco"
74028020000,74,"CORTADERAS","Chacabuco"
74028030000,74,"NASCHEL","Chacabuco"
74028040000,74,"PAPAGAYOS","Chacabuco"
74028050000,74,"RENCA","Chacabuco"
74028060000,74,"SAN PABLO","Chacabuco"
74028070000,74,"TILISARAO","Chacabuco"
74028080000,74,"VILLA DEL CARMEN","Chacabuco"
74028090000,74,"VILLA LARCA","Chacabuco"
74035010000,74,"JUAN JORBA","General Pedernera"
74035020000,74,"JUAN LLERENA","General Pedernera"
74035030000,74,"JUSTO DARACT","General Pedernera"
74035040000,74,"LA PUNILLA","General Pedernera"
74035050000,74,"LAVAISSE","General Pedernera"
74035055000,74,"NACION RANQUEL","General Pedernera"
74035060000,74,"SAN JOSE DEL MORRO","General Pedernera"
74035070000,74,"VILLA MERCEDES","General Pedernera"
74035070001,74,"LA RIBERA","General Pedernera"
74035070002,74,"VILLA MERCEDES","General Pedernera"
74035080000,74,"VILLA REYNOLDS","General Pedernera"
74035080001,74,"COUNTRY CLUB LOS CALDENES","General Pedernera"
74035080002,74,"5TA BRIGADA","General Pedernera"
74035090000,74,"VILLA SALLES","General Pedernera"
74042010000,74,"ANCHORENA","Gobernador Dupuy"
74042020000,74,"ARIZONA","Gobernador Dupuy"
74042030000,74,"BAGUAL","Gobernador Dupuy"
74042040000,74,"BATAVIA","Gobernador Dupuy"
74042050000,74,"BUENA ESPERANZA","Gobernador Dupuy"
74042060000,74,"FORTIN EL PATRIA","Gobernador Dupuy"
74042070000,74,"FORTUNA","Gobernador Dupuy"
74042080000,74,"LA MAROMA","Gobernador Dupuy"
74042090000,74,"LOS OVEROS","Gobernador Dupuy"
74042100000,74,"MARTIN DE LOYOLA","Gobernador Dupuy"
74042110000,74,"NAHUEL MAPA","Gobernador Dupuy"
74042120000,74,"NAVIA","Gobernador Dupuy"
74042130000,74,"NUEVA GALIA","Gobernador Dupuy"
74042140000,74,"UNION","Gobernador Dupuy"
74049010000,74,"CARPINTERIA","Junín"
74049020000,74,"CERRO DE ORO","Junín"
74049030000,74,"LAFINUR","Junín"
74049040000,74,"LOS CAJONES","Junín"
74049050000,74,"LOS MOLLES","Junín"
74049060000,74,"MERLO","Junín"
74049070000,74,"SANTA ROSA DEL CONLARA","Junín"
74049080000,74,"TALITA","Junín"
74056010000,74,"ALTO PELADO","Juan Martín de Pueyrredón"
74056020000,74,"ALTO PENCOSO","Juan Martín de Pueyrredón"
74056030000,74,"BALDE","Juan Martín de Pueyrredón"
74056040000,74,"BEAZLEY","Juan Martín de Pueyrredón"
74056050000,74,"CAZADOR","Juan Martín de Pueyrredón"
74056060000,74,"CHOSMES","Juan Martín de Pueyrredón"
74056070000,74,"DESAGUADERO","Juan Martín de Pueyrredón"
74056080000,74,"EL VOLCAN","Juan Martín de Pueyrredón"
74056090000,74,"JARILLA","Juan Martín de Pueyrredón"
74056100001,74,"CERRO COLORADO","Juan Martín de Pueyrredón"
74056100002,74,"CRUZ DE PIEDRA","Juan Martín de Pueyrredón"
74056100003,74,"EL CHORRILLO","Juan Martín de Pueyrredón"
74056100004,74,"LAS CHACRAS","Juan Martín de Pueyrredón"
74056100005,74,"SAN ROQUE","Juan Martín de Pueyrredón"
74056105000,74,"CIUDAD DE LA PUNTA","Juan Martín de Pueyrredón"
74056110000,74,"MOSMOTA","Juan Martín de Pueyrredón"
74056120000,74,"POTRERO DE LOS FUNES","Juan Martín de Pueyrredón"
74056130000,74,"SALINAS DEL BEBEDERO","Juan Martín de Pueyrredón"
74056140000,74,"SAN JERONIMO","Juan Martín de Pueyrredón"
74056150000,74,"SAN LUIS","Juan Martín de Pueyrredón"
74056160000,74,"ZANJITAS","Juan Martín de Pueyrredón"
74063010000,74,"LA VERTIENTE","Libertador General San Martín"
74063020000,74,"LAS AGUADAS","Libertador General San Martín"
74063030000,74,"LAS CHACRAS","Libertador General San Martín"
74063040000,74,"LAS LAGUNAS","Libertador General San Martín"
74063050000,74,"PASO GRANDE","Libertador General San Martín"
74063060000,74,"POTRERILLO","Libertador General San Martín"
74063070000,74,"SAN MARTIN","Libertador General San Martín"
74063080000,74,"VILLA DE PRAGA","Libertador General San Martín"
78007010000,78,"COMANDANTE LUIS PIEDRABUENA","Corpen Aike"
78007020000,78,"PUERTO SANTA CRUZ","Corpen Aike"
78014010000,78,"CALETA OLIVIA","Deseado"
78014020000,78,"CAÑADON SECO","Deseado"
78014030000,78,"FITZ ROY","Deseado"
78014040000,78,"JARAMILLO","Deseado"
78014050000,78,"KOLUEL KAIKE","Deseado"
78014060000,78,"LAS HERAS","Deseado"
78014070000,78,"PICO TRUNCADO","Deseado"
78014080000,78,"PUERTO DESEADO","Deseado"
78014090000,78,"TELLIER","Deseado"
78021010000,78,"EL TURBIO","Güer Aike"
78021020000,78,"JULIA DUFOUR","Güer Aike"
78021030000,78,"MINA 3","Güer Aike"
78021040000,78,"RIO GALLEGOS","Güer Aike"
78021050000,78,"ROSPENTEK","Güer Aike"
78021060000,78,"28 DE NOVIEMBRE","Güer Aike"
78021070000,78,"YACIMIENTOS RIO TURBIO","Güer Aike"
78028010000,78,"EL CALAFATE","Lago Argentino"
78028020000,78,"EL CHALTEN","Lago Argentino"
78028030000,78,"TRES LAGOS","Lago Argentino"
78035010000,78,"LOS ANTIGUOS","Lago Buenos Aires"
78035020000,78,"PERITO MORENO","Lago Buenos Aires"
78042010000,78,"PUERTO SAN JULIAN","Magallanes"
78049010000,78,"BAJO CARACOLES","Río Chico"
78049020000,78,"GOBERNADOR GREGORES","Río Chico"
78049030000,78,"HIPOLITO YRIGOYEN","Río Chico"
82007010000,82,"ARMSTRONG","Belgrano"
82007020000,82,"BOUQUET","Belgrano"
82007030000,82,"LAS PAREJAS","Belgrano"
82007040000,82,"LAS ROSAS","Belgrano"
82007050000,82,"MONTES DE OCA","Belgrano"
82007060000,82,"TORTUGAS","Belgrano"
82014010000,82,"AREQUITO","Caseros"
82014020000,82,"ARTEAGA","Caseros"
82014030000,82,"BERAVEBU","Caseros"
82014040000,82,"BIGAND","Caseros"
82014050000,82,"CASILDA","Caseros"
82014060000,82,"CHABAS","Caseros"
82014070000,82,"CHAÑAR LADEADO","Caseros"
82014080000,82,"GODEKEN","Caseros"
82014090000,82,"LOS MOLINOS","Caseros"
82014100000,82,"LOS NOGALES","Caseros"
82014110000,82,"LOS QUIRQUINCHOS","Caseros"
82014120000,82,"SAN JOSE DE LA ESQUINA","Caseros"
82014130000,82,"SANFORD","Caseros"
82014140000,82,"VILLADA","Caseros"
82021010000,82,"ALDAO","Castellanos"
82021020000,82,"ANGELICA","Castellanos"
82021030000,82,"ATALIVA","Castellanos"
82021040000,82,"AURELIA","Castellanos"
82021050000,82,"BARRIOS ACAPULCO Y VERACRUZ","Castellanos"
82021060000,82,"BAUER Y SIGEL","Castellanos"
82021070000,82,"BELLA ITALIA","Castellanos"
82021080000,82,"CASTELLANOS","Castellanos"
82021090000,82,"COLONIA BICHA","Castellanos"
82021100000,82,"COLONIA CELLO","Castellanos"
82021110000,82,"COLONIA MARGARITA","Castellanos"
82021120000,82,"COLONIA RAQUEL","Castellanos"
82021130000,82,"CORONEL FRAGA","Castellanos"
82021140000,82,"EGUSQUIZA","Castellanos"
82021150000,82,"ESMERALDA","Castellanos"
82021160000,82,"ESTACION CLUCELLAS","Castellanos"
82021170000,82,"ESTACION SAGUIER","Castellanos"
82021180000,82,"EUSEBIA Y CAROLINA","Castellanos"
82021190000,82,"EUSTOLIA","Castellanos"
82021200000,82,"FRONTERA","Castellanos"
82021210000,82,"GARIBALDI","Castellanos"
82021220000,82,"HUMBERTO PRIMO","Castellanos"
82021230000,82,"JOSEFINA","Castellanos"
82021240000,82,"LEHMANN","Castellanos"
82021250000,82,"MARIA JUANA","Castellanos"
82021260000,82,"NUEVA LEHMANN","Castellanos"
82021270000,82,"PLAZA CLUCELLAS","Castellanos"
82021280000,82,"PLAZA SAGUIER","Castellanos"
82021290001,82,"ESTACION PRESIDENTE ROCA","Castellanos"
82021290002,82,"PRESIDENTE ROCA","Castellanos"
82021300000,82,"PUEBLO MARINI","Castellanos"
82021310000,82,"RAFAELA","Castellanos"
82021320000,82,"RAMONA","Castellanos"
82021330000,82,"SAN ANTONIO","Castellanos"
82021340000,82,"SAN VICENTE","Castellanos"
82021350000,82,"SANTA CLARA DE SAGUIER","Castellanos"
82021360000,82,"SUNCHALES","Castellanos"
82021370000,82,"SUSANA","Castellanos"
82021380000,82,"TACURAL","Castellanos"
82021390000,82,"VILA","Castellanos"
82021400000,82,"VILLA JOSEFINA","Castellanos"
82021410000,82,"VILLA SAN JOSE","Castellanos"
82021420000,82,"VIRGINIA","Castellanos"
82021430000,82,"ZENON PEREYRA","Castellanos"
82028010000,82,"ALCORTA","Villa Constitución"
82028020000,82,"BARRIO ARROYO DEL MEDIO","Villa Constitución"
82028030000,82,"BARRIO MITRE","Villa Constitución"
82028040000,82,"BOMBAL","Villa Constitución"
82028050000,82,"CAÑADA RICA","Villa Constitución"
82028060000,82,"CEPEDA","Villa Constitución"
82028070000,82,"EMPALME VILLA CONSTITUCION","Villa Constitución"
82028080000,82,"FIRMAT","Villa Constitución"
82028090000,82,"GENERAL GELLY","Villa Constitución"
82028100000,82,"GODOY","Villa Constitución"
82028110000,82,"JUAN B. MOLINA","Villa Constitución"
82028120000,82,"JUNCAL","Villa Constitución"
82028130000,82,"LA VANGUARDIA","Villa Constitución"
82028140000,82,"MAXIMO PAZ","Villa Constitución"
82028150000,82,"PAVON","Villa Constitución"
82028160000,82,"PAVON ARRIBA","Villa Constitución"
82028170000,82,"PEYRANO","Villa Constitución"
82028180000,82,"RUEDA","Villa Constitución"
82028190000,82,"SANTA TERESA","Villa Constitución"
82028200000,82,"SARGENTO CABRAL","Villa Constitución"
82028210000,82,"STEPHENSON","Villa Constitución"
82028220000,82,"THEOBALD","Villa Constitución"
82028230000,82,"VILLA CONSTITUCION","Villa Constitución"
82035010000,82,"CAYASTA","Garay"
82035020000,82,"HELVECIA","Garay"
82035030000,82,"LOS ZAPALLOS","Garay"
82035040000,82,"SALADERO MARIANO CABAL","Garay"
82035050000,82,"SANTA ROSA DE CALCHINES","Garay"
82042010000,82,"AARON CASTELLANOS","General López"
82042020000,82,"AMENABAR","General López"
82042030000,82,"CAFFERATA","General López"
82042040000,82,"CAÑADA DEL UCLE","General López"
82042050000,82,"CARMEN","General López"
82042060000,82,"CARRERAS","General López"
82042070000,82,"CHAPUY","General López"
82042080000,82,"CHOVET","General López"
82042090000,82,"CHRISTOPHERSEN","General López"
82042100000,82,"DIEGO DE ALVEAR","General López"
82042110000,82,"ELORTONDO","General López"
82042120000,82,"FIRMAT","General López"
82042130000,82,"HUGHES","General López"
82042140000,82,"LA CHISPA","General López"
82042150000,82,"LABORDEBOY","General López"
82042160000,82,"LAZZARINO","General López"
82042170000,82,"MAGGIOLO","General López"
82042180000,82,"MARIA TERESA","General López"
82042190000,82,"MELINCUE","General López"
82042200000,82,"MIGUEL TORRES","General López"
82042210000,82,"MURPHY","General López"
82042220000,82,"RUFINO","General López"
82042230000,82,"SAN EDUARDO","General López"
82042240000,82,"SAN FRANCISCO DE SANTA FE","General López"
82042250000,82,"SAN GREGORIO","General López"
82042260000,82,"SANCTI SPIRITU","General López"
82042270000,82,"SANTA ISABEL","General López"
82042280000,82,"TEODELINA","General López"
82042290000,82,"VENADO TUERTO","General López"
82042300000,82,"VILLA CAÑAS","General López"
82042310000,82,"WHEELWRIGHT","General López"
82049010000,82,"ARROYO CEIBAL","General Obligado"
82049020000,82,"AVELLANEDA","General Obligado"
82049030000,82,"BERNA","General Obligado"
82049040000,82,"EL ARAZA","General Obligado"
82049050000,82,"EL RABON","General Obligado"
82049060000,82,"FLORENCIA","General Obligado"
82049070000,82,"GUADALUPE NORTE","General Obligado"
82049080000,82,"INGENIERO CHANOURDIE","General Obligado"
82049090000,82,"LA ISLETA","General Obligado"
82049100000,82,"LA SARITA","General Obligado"
82049110000,82,"LANTERI","General Obligado"
82049120000,82,"LAS GARZAS","General Obligado"
82049130000,82,"LAS TOSCAS","General Obligado"
82049140000,82,"LOS LAURELES","General Obligado"
82049150000,82,"MALABRIGO","General Obligado"
82049160000,82,"PARAJE SAN MANUEL","General Obligado"
82049170000,82,"PUERTO RECONQUISTA","General Obligado"
82049180000,82,"RECONQUISTA","General Obligado"
82049190000,82,"SAN ANTONIO DE OBLIGADO","General Obligado"
82049200000,82,"TACUARENDI","General Obligado"
82049210000,82,"VILLA ANA","General Obligado"
82049220000,82,"VILLA GUILLERMINA","General Obligado"
82049230000,82,"VILLA OCAMPO","General Obligado"
82056010000,82,"BARRIO CICARELLI","Iriondo"
82056020000,82,"BUSTINZA","Iriondo"
82056030000,82,"CAÑADA DE GOMEZ","Iriondo"
82056040000,82,"CARRIZALES","Iriondo"
82056050000,82,"CLASSON","Iriondo"
82056060000,82,"COLONIA MEDICI","Iriondo"
82056070000,82,"CORREA","Iriondo"
82056080000,82,"LARGUIA","Iriondo"
82056090000,82,"LUCIO V. LOPEZ","Iriondo"
82056100000,82,"OLIVEROS","Iriondo"
82056110000,82,"PUEBLO ANDINO","Iriondo"
82056120000,82,"SALTO GRANDE","Iriondo"
82056130000,82,"SERODINO","Iriondo"
82056140000,82,"TOTORAS","Iriondo"
82056150000,82,"VILLA ELOISA","Iriondo"
